NDC,MegaChainNameNew,AffilID,unit_cost,unit_retail_price
16500007818,RITE AID CORP,9000045,0.1917,0.2642
16571020150,ALBERTSON'S/SAFEWAY,9000950,0.6658,1.5704
16571020210,ALBERTSON'S/SAFEWAY,9001062,0.6442,1.0829
16571020210,CVS,9000373,0.7062,1.0308
16571040110,ALBERTSON'S/SAFEWAY,9000950,0.2735,2.5977
16571040110,PSAO,9009783,0.46,3.5417
16571040250,REG CHAIN,9000584,0.1958,0.2776
16571040250,REG CHAIN,9000594,0.42,0.5413
16571040250,REG CHAIN,9000755,0.1696,0.18
16571040250,THE KROGER COMPANY,9000010,0.3992,0.4999
16571066950,CVS,9000373,0.2871,0.9373
16571067250,CVS,9000009,3.65,14.9875
16571067450,CVS,9000373,0.5,0.8121
16571067450,THE KROGER COMPANY,9000468,0.1615,0.5937
16729000417,REG CHAIN,9000074,0.3021,1.0599
16729000417,REG CHAIN,9000227,0.3642,0.3746
16729000517,PSAO,9009915,0.1751,6.9098
16729000517,REG CHAIN,9000743,0.1564,14.7993
16729000517,WALGREENS,9000037,8,14.9875
16729000617,REG CHAIN,9000074,0.8239,0.8523
16729000617,REG CHAIN,9000755,0.1558,0.1663
16729003410,INDEPENDENT,0000000,0.7638,23.1894
16729003410,REG CHAIN,9000003,2.345,14.9975
16729003410,RITE AID CORP,9000045,9.0313,14.9987
16729003410,WALGREENS,9000037,12.775,18.3687
16729007329,INDEPENDENT,0000000,27.375,56.4569
16729007329,REG CHAIN,9001951,27.1652,49.077
16729010912,REG CHAIN,9000074,4.6183,5.4562
16729013212,REG CHAIN,9000646,0.7679,8.7496
16729015615,THE KROGER COMPANY,9000937,0.1835,0.8401
16729017017,CVS,9000009,9.5875,20.4304
16729018201,ALBERTSON'S/SAFEWAY,9001062,0.3,0.6538
16729018201,PSAO,9000756,0.2335,0.6131
16729018929,CVS,9000373,6.3585,8.8835
16729029310,CVS,9000064,2.7079,4.9999
16729029310,REG CHAIN,9000074,1.5008,4.4562
16729029310,THE KROGER COMPANY,9000428,1.5467,3.9582
16729030301,THE KROGER COMPANY,9000428,0.9783,1.4163
17478045016,ALBERTSON'S/SAFEWAY,9000950,0.4962,1.1248
17478076106,ALBERTSON'S/SAFEWAY,9000950,1.5679,6.2644
17478076306,RITE AID CORP,9000045,14.6795,30.9581
20555000400,CVS,9000009,0.0553,0.0584
20555000400,INDEPENDENT,0000000,0.365,0.4163
20555002700,REG CHAIN,9000482,0.1713,0.1869
23155002601,CVS,9000373,0.4888,0.4996
23155002601,PSAO,9009783,0.2051,0.3467
23155005810,REG CHAIN,9000467,0.1984,0.4167
23155005901,WALGREENS,9000037,0.425,0.6038
23155007101,REG CHAIN,9000367,0.5708,1.3746
23155007101,WALGREENS,9000037,1.325,2.4979
23155013525,THE KROGER COMPANY,9000495,1.49,4.0619
23155013603,REG CHAIN,9000074,6.3818,10.0978
23155022901,CVS,9000064,1.4675,1.4988
23155048601,ALBERTSON'S/SAFEWAY,9000950,0.4642,0.9454
23155050001,CVS,9000009,1.1714,2.1411
23155050001,INDEPENDENT,0000000,0.2287,0.9081
23155050001,RITE AID CORP,9000045,0.2522,0.7221
23155050001,WALGREENS,9000037,2.9625,14.9875
23155050201,CVS,9000009,4.525,14.9875
23155050201,CVS,9000064,1.915,2.9975
23155050201,INDEPENDENT,0000000,0.1968,1.5195
23155050201,WALGREENS,9000037,3.925,14.9875
23594050501,CVS,9000009,14.6063,24.7896
24979004113,CVS,9000064,3.8648,6.6666
27241004910,THE KROGER COMPANY,9000468,0.7583,5.6735
27241009706,REG CHAIN,9000743,0.354,8.8103
27241009903,INDEPENDENT,0000000,0.7758,1.5054
27241011603,CVS,9000009,1.4125,1.4988
27241011703,CVS,9000064,1.8017,1.8996
27241011703,THE KROGER COMPANY,9000010,0.8976,3.0207
27241011703,THE KROGER COMPANY,9000428,1.6958,3.0408
27241012004,WALGREENS,9000037,3.46,4.1725
27241012403,THE KROGER COMPANY,9000428,1.3062,3.5
27434000621,CVS,9000009,0.1526,0.1579
27808008602,PSAO,9000756,0.5555,0.7753
27808008602,REG CHAIN,9000646,0.5664,0.7082
27808008602,THE KROGER COMPANY,9000085,0.6961,0.8124
28595090060,CVS,9000009,1.3442,1.4514
29300012601,INDEPENDENT,0000000,0.8577,2.3933
29300013101,PSAO,9000909,0.8267,1.7704
29300013101,REG CHAIN,9000074,2.225,5.8839
29300013601,RITE AID CORP,9000045,0.9063,1.4988
29300013601,WALGREENS,9000037,2.75,14.9875
29300018701,WALMART PHARMACY,9000057,0.8024,0.8099
29300018901,THE KROGER COMPANY,9000428,0.2485,1.9651
29300033401,INDEPENDENT,0000000,0.73,2.4854
29300033401,WALGREENS,9000037,4.075,14.9875
29300042110,WALGREENS,9000037,2.4125,7.4938
29300042401,WALGREENS,9000037,6.2188,7.4938
29300045801,REG CHAIN,9000017,1.0717,1.2488
29300045801,REG CHAIN,9000608,0.5874,0.9999
30768019484,REG CHAIN,9000743,0.2254,0.3112
30768019484,RITE AID CORP,9000045,0.3317,0.4421
31604001489,CVS,9000373,0.1139,0.1174
31604001496,CVS,9000009,0.2875,0.3435
31604002508,CVS,9000064,0.1542,0.1594
31604002718,RITE AID CORP,9000045,0.2896,0.3725
31604002718,WALGREENS,9000037,0.2521,0.4163
31604002732,CVS,9000064,0.1397,0.1464
31722000631,THE KROGER COMPANY,9000085,0.936,3.0833
31722013130,REG CHAIN,9000137,1.7297,2.1644
31722051901,CVS,9000009,1.0354,2.4979
31722051901,THE KROGER COMPANY,9000147,0.1826,0.3333
31722052001,REG CHAIN,9000594,0.1354,0.1389
31722052001,REG CHAIN,9000755,0.1353,0.1388
31722052001,REG CHAIN,9000912,0.1,0.635
31722052001,THE KROGER COMPANY,9000428,0.1853,0.3332
31722052101,CVS,9000373,0.2551,0.6082
31722052101,THE KROGER COMPANY,9000468,0.1766,0.4143
31722052630,CVS,9000009,6.5125,14.9875
31722053960,THE KROGER COMPANY,9000605,0.6265,1.6701
31722054201,THE KROGER COMPANY,9000495,0.2325,0.4721
31722054301,CVS,9000009,1.8375,4.9958
31722054301,REG CHAIN,9000137,0.2217,0.4485
31722054301,WALMART PHARMACY,9000057,0.4621,0.4725
31722054501,CVS,9000373,0.2529,0.2581
31722054501,THE KROGER COMPANY,9000428,0.1613,0.1666
31722057447,CVS,9000064,0.8863,2.5512
31722057447,INDEPENDENT,0000000,0.0786,0.827
31722057447,THE KROGER COMPANY,9000147,0.3642,0.3746
31722057447,THE KROGER COMPANY,9000495,0.145,0.3749
31722072250,ALBERTSON'S/SAFEWAY,9001929,2.6425,10.2475
31722077701,REG CHAIN,9000003,0.8617,2.0825
31722077801,ALBERTSON'S/SAFEWAY,9000950,0.3829,1.6853
31722077801,CVS,9000064,8.4,14.9875
31722077801,INDEPENDENT,0000000,2.1938,7.1583
31722077801,THE KROGER COMPANY,9000147,1.1958,1.2479
31722088290,WALGREENS,9000037,7.9625,8.1188
33342002607,REG CHAIN,9000664,2.0888,16.1871
33342004910,CVS,9000373,3.0492,4.4658
33342005707,ALBERTSON'S/SAFEWAY,9000026,0.5508,2.6602
33342005707,ALBERTSON'S/SAFEWAY,9000950,0.7317,2.7788
33342006410,PSAO,9009915,0.6602,0.666
33342006707,REG CHAIN,9000074,0.4842,9.4563
33342006807,REG CHAIN,9000074,2.775,17.7969
33342007007,ALBERTSON'S/SAFEWAY,9000950,4.05,8.3292
33342008307,CVS,9000009,10.5875,13.6813
33342008507,CVS,9000009,6.8717,23.3329
33342011507,CVS,9000009,4.8625,4.9958
33342011507,WALGREENS,9000037,4.9125,7.4938
35046000124,RITE AID CORP,9000045,0.2428,0.3303
35573042030,THE KROGER COMPANY,9000428,2.6667,20.8329
37864000031,CVS,9000373,0.0625,0.0953
39328010610,THE KROGER COMPANY,9000428,0.5479,0.6352
40985022368,CVS,9000373,0.0872,0.0907
40985022368,REG CHAIN,9000664,0.1444,0.1479
40985027070,THE KROGER COMPANY,9000428,0.0589,0.0624
40985027112,CVS,9000009,0.0856,0.0884
40985027112,RITE AID CORP,9000045,0.6563,0.7344
40985027288,INDEPENDENT,0000000,0.3829,0.7233
40985027288,WALGREENS,9000037,0.2471,0.4996
40985027384,CVS,9000373,0.435,0.4456
42192032090,CVS,9000064,1.9531,3.6282
42192032130,WALGREENS,9000037,2.1179,3.4996
42192032701,THE KROGER COMPANY,9000468,0.7279,1.0045
42192032801,ALBERTSON'S/SAFEWAY,9000026,0.8589,2.0832
42192032801,CVS,9000064,1.58,1.9163
42192032801,REG CHAIN,9000074,1.995,2.9146
42192032901,CVS,9000009,1.4675,1.4988
42192032901,INDEPENDENT,0000000,1.1104,1.605
42192032901,RITE AID CORP,9000045,1.4302,1.4563
42192032901,WALGREENS,9000037,2.2625,7.4938
42192033001,PSAO,9000756,1.1421,1.3229
42192033001,REG CHAIN,9000363,1.1067,1.3096
42192033001,THE KROGER COMPANY,9000605,1.1525,2.1874
42192033101,CVS,9000373,0.7449,1.4443
42192033101,THE KROGER COMPANY,9000468,1.3494,2.0485
42192033801,INDEPENDENT,0000000,0.5679,2.6829
42192033801,RITE AID CORP,9000045,1.1569,1.8745
42192033801,WALGREENS,9000037,1.4271,2.5609
42192033801,WALMART PHARMACY,9000057,1.4875,1.5073
42192033901,ALBERTSON'S/SAFEWAY,9000950,1.3738,1.8363
42192033901,ALBERTSON'S/SAFEWAY,9001929,0.3463,0.8429
42192033901,REG CHAIN,9000094,0.5929,4.4162
42192033901,REG CHAIN,9000742,0.595,1.2896
42571025001,CVS,9000009,1.3518,2.1411
42571025001,THE KROGER COMPANY,9000147,0.7607,1.0933
42794001812,REG CHAIN,9000074,2.0893,2.1339
42794001912,THE KROGER COMPANY,9000468,0.9325,1.3749
42799010501,ALBERTSON'S/SAFEWAY,9000950,0.618,1.1597
42799020801,RITE AID CORP,9000045,6.0969,14.6844
42799020801,WALGREENS,9000037,14.875,19.8625
42799081301,CVS,9000009,5.1964,7.6946
42799081301,RITE AID CORP,9000045,3.0007,7.4996
42806001101,REG CHAIN,9000074,0.5758,0.9563
42806001101,THE KROGER COMPANY,9000428,0.4238,0.7185
42806001801,WALGREENS,9000037,0.9025,0.9181
42806071101,WALMART PHARMACY,9000057,0.921,1.9178
42858080101,THE KROGER COMPANY,9000010,0.6367,2.1038
42858080101,THE KROGER COMPANY,9000147,0.439,2.0935
42858080101,THE KROGER COMPANY,9000495,0.439,2.0935
42858080101,THE KROGER COMPANY,9001065,0.439,2.0935
42858080201,CVS,9000009,1.2388,3.2987
42858080201,INDEPENDENT,0000000,0.6927,1.6154
42858080201,WALGREENS,9000037,1.6458,5.1625
43199001401,CVS,9000009,2.4458,6.0277
43199001401,REG CHAIN,9000743,0.8421,4.1333
43199001401,RITE AID CORP,9000045,1.9821,2.1862
43199001401,WALGREENS,9000037,1.91,2.6113
43292050022,RITE AID CORP,9000045,0.3862,0.5339
43386048024,RITE AID CORP,9000045,3.0688,3.1208
43547027210,INDEPENDENT,0000000,0.2432,3.3903
43547027509,RITE AID CORP,9000045,5.2094,10.6219
43547027509,WALGREENS,9000037,10.725,16.3625
43547027609,REG CHAIN,9000074,1.1328,8.5819
43547028910,CVS,9000009,2.4458,2.4979
43547028910,REG CHAIN,9000003,0.3743,2.0833
43547028910,REG CHAIN,9000646,0.316,0.6943
43547028910,WALGREENS,9000037,4.6125,14.9875
43547029010,CVS,9000064,2.4225,4.2912
43547029010,REG CHAIN,9000367,0.8958,3.2143
43547033906,THE KROGER COMPANY,9000428,0.5771,1.0207
43547034006,CVS,9000373,1.9268,3.7851
43547034106,RITE AID CORP,9000045,4.1844,5.9344
43547034206,ALBERTSON'S/SAFEWAY,9000950,0.2808,2.2852
43547034206,CVS,9000373,2.925,4.3746
43547034306,CVS,9000064,5.3135,9.1225
43547034306,INDEPENDENT,0000000,0.2783,17
43547034406,ALBERTSON'S/SAFEWAY,9000950,2.5667,4.1021
43547034406,ALBERTSON'S/SAFEWAY,9001929,0.4575,3.5977
43547038709,CVS,9000064,0.6469,1.3472
43547041109,CVS,9000009,0.6115,0.6245
43598026704,CVS,9000373,1.7019,3.7395
43598043501,CVS,9000009,0.617,0.6295
43598043501,WALMART PHARMACY,9000057,0.5361,0.5409
43598043611,ALBERTSON'S/SAFEWAY,9000950,0.8225,1.6495
43598043611,THE KROGER COMPANY,9000428,0.835,1.2745
43598056601,CVS,9000009,6.4438,7.4938
43598056601,INDEPENDENT,0000000,0.9609,5.72
43598056601,REG CHAIN,9000467,0.9083,5.2519
43598056601,WALGREENS,9000037,1.8092,4.3746
43598056601,WALMART PHARMACY,9000057,1.1317,4.4667
43598057930,CVS,9000373,2.7615,4.176
43598057930,THE KROGER COMPANY,9000605,3.4104,7.8538
43598058230,CVS,9000009,7.3375,7.4938
43598086360,THE KROGER COMPANY,9000428,0.8917,1.4579
43975035003,REG CHAIN,9000074,8.3138,37.5812
43975035103,CVS,9000009,16.7125,39.1125
43975035103,WALMART PHARMACY,9000057,7.3292,22.9208
44523018208,ALBERTSON'S/SAFEWAY,9000050,1.109,1.7227
44523074301,THE KROGER COMPANY,9000428,1.9593,3.0258
45802042578,CVS,9000373,0.6683,0.8167
45802048678,ALBERTSON'S/SAFEWAY,9000050,0.1952,0.2227
45802048678,INDEPENDENT,0000000,0.5062,0.5286
45802065078,THE KROGER COMPANY,9000468,0.1003,0.2499
45802065078,THE KROGER COMPANY,9000605,0.2079,0.2499
45963030309,THE KROGER COMPANY,9000468,3.3119,5.0623
45963030409,CVS,9000373,4.3987,5.4579
45963030409,REG CHAIN,9000664,4.0938,6.156
45963030509,ALBERTSON'S/SAFEWAY,9000950,3.0979,6.9038
45963030509,CVS,9000064,2.3738,6.8331
47335053981,WALGREENS,9000037,2.0438,5.2776
47335076783,INDEPENDENT,0000000,18.0775,86.2475
47335079483,THE KROGER COMPANY,9000428,2.5696,23.0415
47469000312,RITE AID CORP,9000045,0.2537,0.2873
47469004472,REG CHAIN,9000074,0.2412,0.499
47469004837,WALGREENS,9000037,0.1629,0.1954
47469004838,CVS,9000009,0.6821,0.7121
47469005964,RITE AID CORP,9000045,0.4232,0.4732
47469005964,WALGREENS,9000037,0.2787,0.3329
47781030301,CVS,9000373,7.8875,14.9875
47781030301,REG CHAIN,9000664,2.5229,4.3104
47781040960,CVS,9000064,7.4912,11.8737
47781060730,CVS,9000373,2.1496,4.3329
47781060730,THE KROGER COMPANY,9000085,2.0983,5.4579
48107021169,CVS,9000009,0.3361,0.4947
49035089212,REG CHAIN,9000743,0.1873,0.1925
49348003210,RITE AID CORP,9000045,1.7625,7.4938
49348017744,RITE AID CORP,9000045,0.167,0.2777
49348075707,RITE AID CORP,9000045,0.1633,0.2776
49483048112,INDEPENDENT,0000000,0.2238,0.2383
49483048112,RITE AID CORP,9000045,0.5979,1.6625
49884000901,CVS,9000009,0.9594,1.1665
49884000901,RITE AID CORP,9000045,1.0225,1.6456
49884000901,WALGREENS,9000037,1.3179,1.642
49884000901,WALMART PHARMACY,9000057,0.99,1.0004
49884005401,CVS,9000064,0.4512,0.4996
49884005601,RITE AID CORP,9000045,0.5092,1.1873
49884006601,CVS,9000373,0.5265,2.1597
49884012201,REG CHAIN,9000074,0.5146,0.7896
49884012201,THE KROGER COMPANY,9000428,0.5604,0.6665
49884012301,CVS,9000009,4.55,14.9875
49884012301,WALMART PHARMACY,9000057,0.4426,0.9338
49884012401,THE KROGER COMPANY,9001065,0.3545,1.0347
49884015676,REG CHAIN,9000594,7.6158,9.7152
49884015676,REG CHAIN,9000664,7.5406,14.1498
49884018601,CVS,9000009,7.1417,10.1031
49884022201,THE KROGER COMPANY,9000428,1.5713,4.1662
49884025601,CVS,9000009,0.4892,0.4996
49884025701,REG CHAIN,9000743,0.4179,2.276
49884028901,REG CHAIN,9000074,0.5296,0.9146
49884028901,THE KROGER COMPANY,9000468,0.3433,0.3538
49884029001,CVS,9000064,0.5746,0.8581
49884029001,REG CHAIN,9000074,0.411,0.9156
49884029001,THE KROGER COMPANY,9000428,0.4997,1.3053
49884030502,CVS,9000373,18.8503,26.4497
49884064001,INDEPENDENT,0000000,0.2306,0.8054
49884064001,RITE AID CORP,9000045,0.4196,0.805
49884064001,WALGREENS,9000037,0.7025,1.1158
49884064001,WALMART PHARMACY,9000057,0.7629,0.9171
49884072401,REG CHAIN,9000074,0.7979,1.5396
49884072401,THE KROGER COMPANY,9000468,0.4685,1.3703
50111033301,WALGREENS,9000037,2.9875,14.9875
50111033402,THE KROGER COMPANY,9000468,0.7446,1.2792
50111045001,ALBERTSON'S/SAFEWAY,9000050,0.625,1.5829
50111045001,THE KROGER COMPANY,9000147,0.6354,0.7326
50111045001,THE KROGER COMPANY,9000937,0.3714,0.736
50111045001,WALGREENS,9000037,0.8743,1.3329
50111048301,CVS,9000064,0.3408,0.6769
50111056001,THE KROGER COMPANY,9000428,0.825,0.861
50111064701,REG CHAIN,9000074,0.3967,1.2896
50111064801,REG CHAIN,9000074,0.3954,1.8729
50111078751,ALBERTSON'S/SAFEWAY,9000542,1.8042,5.5604
50111078751,REG CHAIN,9000912,1.7333,9.7292
50111091701,REG CHAIN,9000227,1.0667,1.2802
50111091801,CVS,9000009,5.425,7.4938
50111091801,REG CHAIN,9000137,0.5714,2.4233
50228046501,THE KROGER COMPANY,9000428,0.6479,1.302
50383007916,ALBERTSON'S/SAFEWAY,9000950,0.0825,0.1159
50383007916,REG CHAIN,9000467,0.062,0.074
50428002662,CVS,9000009,19.9375,24.3625
50428028436,CVS,9000373,0.1006,0.1613
50428031441,CVS,9000064,0.0694,0.0729
50428031885,CVS,9000009,0.3246,0.3433
50428038936,CVS,9000373,0.625,0.6473
50428041276,CVS,9000009,0.206,0.2248
50428047392,CVS,9000064,0.1496,0.1688
50428048545,CVS,9000064,0.0591,0.0623
50428062110,CVS,9000009,0.1118,0.1153
50428234554,CVS,9000009,0.4283,0.4879
50428235637,CVS,9000009,0.26,0.2704
50742018130,CVS,9000009,4.5125,7.4938
50742018130,RITE AID CORP,9000045,2.4906,3.8531
50742018130,WALGREENS,9000037,3.4969,4.7156
50742023830,THE KROGER COMPANY,9000428,2.3512,9.1662
50742024890,CVS,9000009,3.0625,7.4938
50742024890,RITE AID CORP,9000045,2.3563,3.7469
50742025290,ALBERTSON'S/SAFEWAY,9000026,2.9897,12.2596
50742026001,PSAO,9009915,0.529,1.9277
50742026201,RITE AID CORP,9000045,4.3458,4.9958
50742026201,WALGREENS,9000037,4,5.3708
50742062001,CVS,9000009,3.3062,7.4938
50742062201,CVS,9000373,5.35,7.4938
50742066701,CVS,9000009,5.8719,12.3406
51293062801,REG CHAIN,9000664,0.6998,1.7111
51660033301,CVS,9000373,0.1081,0.1133
51672400501,ALBERTSON'S/SAFEWAY,9000950,0.4733,1.7637
51672400501,CVS,9000009,1.0617,1.0825
51672400501,INDEPENDENT,0000000,0.5494,2.6113
51672400501,REG CHAIN,9000137,0.3894,1.8951
51672400501,WALMART PHARMACY,9000057,0.7775,0.796
51672402801,WALGREENS,9000037,1.8875,7.4938
51672402901,WALGREENS,9000037,1.3656,3.7469
51672403101,INDEPENDENT,0000000,0.3556,0.9296
51672403201,REG CHAIN,9000664,0.5142,0.5413
51672403401,THE KROGER COMPANY,9000937,0.6525,0.7496
51672403501,THE KROGER COMPANY,9000428,0.6018,0.6246
51672403701,REG CHAIN,9000074,0.4754,0.7063
51672403903,REG CHAIN,9000074,0.5925,0.9563
51672404601,RITE AID CORP,9000045,0.9608,1.5971
51672412401,ALBERTSON'S/SAFEWAY,9000950,1.5799,2.2318
51672412401,CVS,9000009,0.9937,2.2083
51672412401,INDEPENDENT,0000000,1.5232,3.4889
51672412401,WALMART PHARMACY,9000057,1.4404,1.7117
51862024030,REG CHAIN,9000664,2.5533,9.2874
51862085601,REG CHAIN,9000074,0.7083,0.9563
51862085601,THE KROGER COMPANY,9000010,0.2037,0.5017
51862085601,THE KROGER COMPANY,9000147,0.3026,0.4999
51862085601,THE KROGER COMPANY,9000428,0.2367,0.5023
51991008290,WALGREENS,9000037,0.7363,1.0704
51991008490,WALGREENS,9000037,1.0033,1.2075
51991038490,ALBERTSON'S/SAFEWAY,9000050,0.8517,1.0415
51991063501,CVS,9000009,0.6642,0.7417
51991064501,RITE AID CORP,9000045,0.4111,0.7915
51991064501,WALGREENS,9000037,1.6437,7.4938
51991075033,THE KROGER COMPANY,9000428,1.2731,9.8159
51991079890,REG CHAIN,9000074,0.8447,1.6104
51991080833,REG CHAIN,9000137,2.2538,3.8779
51991081901,REG CHAIN,9000074,1.2079,4.5812
51991090990,RITE AID CORP,9000045,1.8658,5.2915
51991090990,WALGREENS,9000037,2.9883,5.5996
51991091390,CVS,9000009,2.3537,3.4717
51991091390,RITE AID CORP,9000045,0.8508,3.0832
51991091390,WALGREENS,9000037,2.2713,2.89
52544008001,CVS,9000009,2.1208,10.4158
52817019610,RITE AID CORP,9000045,2.5802,4.2698
52817019610,THE KROGER COMPANY,9000085,1.5975,2.4056
52817031910,THE KROGER COMPANY,9000428,1.4917,1.5415
52817033200,PSAO,9000938,0.2675,1.7811
52817033200,PSAO,9009783,0.1604,1.9125
52817033200,THE KROGER COMPANY,9000605,0.6018,0.6249
52817035910,REG CHAIN,9000074,3.7292,6.6458
53191022701,RITE AID CORP,9000045,0.2796,0.3554
53489011802,ALBERTSON'S/SAFEWAY,9000026,1.4536,3.1866
53489011802,CVS,9000373,1.8769,2.5431
53489064701,CVS,9000373,1.3545,1.3656
53489064701,REG CHAIN,9000664,0.5215,1.4873
53746011701,CVS,9000064,4.175,5.446
53746014601,CVS,9000064,3.8825,4.6325
53746019301,CVS,9000373,1.5917,2.1246
53746051501,RITE AID CORP,9000045,0.8571,2.0829
53746051501,WALGREENS,9000037,2.4312,3.7469
53746054401,CVS,9000373,0.2194,0.5471
53746054401,REG CHAIN,9000664,0.4879,0.6204
53746054401,THE KROGER COMPANY,9000468,0.1597,0.4143
53746067001,CVS,9000009,2.5825,2.9975
53746067001,RITE AID CORP,9000045,1.1419,1.8119
53746067001,WALGREENS,9000037,1.1432,1.5831
54458000022,CVS,9000009,0.1165,0.1191
54629001681,REG CHAIN,9000664,0.0867,0.0919
54629010001,CVS,9000009,0.0634,0.0665
54629010001,RITE AID CORP,9000045,0.1462,0.1567
54629056001,ALBERTSON'S/SAFEWAY,9000050,0.1492,0.1526
54629056001,RITE AID CORP,9000045,0.19,0.2079
54629089309,CVS,9000373,0.0634,0.1599
54629409760,INDEPENDENT,0000000,0.2029,0.2081
54629409760,REG CHAIN,9000367,0.1149,0.1874
54629794101,THE KROGER COMPANY,9000085,0.1451,0.229
54838050280,INDEPENDENT,0000000,0.1177,0.2353
54838050280,WALMART PHARMACY,9000057,0.1694,0.1707
54838051180,RITE AID CORP,9000045,0.5075,0.9992
54838051180,WALGREENS,9000037,0.4975,1.4988
54838057280,INDEPENDENT,0000000,0.0643,0.6078
54879000201,WALGREENS,9000037,1.4469,3.9344
55111012506,WALGREENS,9000037,13.4958,15.8312
55111014512,WALMART PHARMACY,9000057,11.5562,11.7312
55111017915,REG CHAIN,9000227,0.7117,0.9579
55111018015,THE KROGER COMPANY,9000085,0.9267,1.0451
55111025960,THE KROGER COMPANY,9000605,1.9279,3.3537
55111029336,CVS,9000373,23.175,23.4875
55111030230,CVS,9000009,7.5525,12.8975
55111030230,RITE AID CORP,9000045,6.9817,13.3329
55111030230,WALGREENS,9000037,6.7554,14.5696
55111032001,ALBERTSON'S/SAFEWAY,9000050,0.1641,0.5465
55111032001,RITE AID CORP,9000045,0.9929,2.1411
55111032001,WALGREENS,9000037,1.5938,4.9958
55111032101,ALBERTSON'S/SAFEWAY,9000050,0.3075,0.6248
55111032101,CVS,9000009,1.8542,4.9958
55111032101,REG CHAIN,9000003,0.2315,0.8332
55111042830,CVS,9000009,11.5304,16.5831
55111042830,WALGREENS,9000037,12.4375,20.3063
55111046901,CVS,9000064,1.5036,1.5259
55111059660,CVS,9000373,2.5987,6.5829
55111065930,THE KROGER COMPANY,9000428,1.1576,3.4512
55111068305,CVS,9000009,0.4364,0.6516
55111068305,INDEPENDENT,0000000,0.2465,1.4688
55111068305,WALGREENS,9000037,0.2729,0.5204
55111078401,REG CHAIN,9000044,0.2194,1.2637
55111078401,THE KROGER COMPANY,9000937,0.1275,0.309
57237000299,THE KROGER COMPANY,9000010,0.3354,0.4999
57237000299,THE KROGER COMPANY,9000428,0.4783,0.4999
57237000430,INDEPENDENT,0000000,2.5429,11.7758
57237000430,WALGREENS,9000037,11.85,16.4875
57237000630,INDEPENDENT,0000000,2.9583,19.1563
57237000630,RITE AID CORP,9000045,6.6013,8.1225
57237000630,WALGREENS,9000037,9.475,22.8406
57237002505,REG CHAIN,9000137,0.1258,1.0281
57237002801,ALBERTSON'S/SAFEWAY,9001062,0.3721,1.0704
57237002801,CVS,9000373,0.826,1.249
57237004960,WALMART PHARMACY,9000057,2.015,2.9283
57237005060,WALMART PHARMACY,9000057,1.1446,3.3473
57237005160,THE KROGER COMPANY,9000428,1.6344,3.9791
57237007730,PSAO,9000938,1.0129,28.4908
57237011490,CVS,9000009,8.3875,14.9875
57237011490,WALMART PHARMACY,9000057,0.8471,4.5929
